,game_num,turn_num,player_turn,board_state,optimal_move,result
1614,41,3,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 2, 0, 1, 0]]",0,0
1615,41,3,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [2, 0, 1, 2, 0, 1, 0]]",5,0
1616,41,4,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",5,0
1617,41,4,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",5,0
1618,41,5,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",5,0
1619,41,5,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",5,0
1620,41,6,1,"[[0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",3,0
1621,41,6,2,"[[0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",3,0
1622,41,7,1,"[[0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",3,0
1623,41,7,2,"[[0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 2, 0], [0, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",0,0
1624,41,8,1,"[[0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",0,0
1625,41,8,2,"[[0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",3,0
1626,41,9,1,"[[0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",3,0
1627,41,9,2,"[[0, 0, 0, 1, 0, 2, 0], [0, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",0,0
1628,41,10,1,"[[0, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",0,0
1629,41,10,2,"[[1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 1, 2, 0, 1, 0]]",1,0
1630,41,11,1,"[[1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 2, 1, 2, 0, 1, 0]]",6,0
1631,41,11,2,"[[1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 2, 1, 2, 0, 1, 1]]",6,0
1632,41,12,1,"[[1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",6,0
1633,41,12,2,"[[1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 1], [1, 0, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",6,0
1634,41,13,1,"[[1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 0], [1, 0, 0, 1, 0, 2, 2], [2, 0, 0, 2, 0, 1, 1], [1, 0, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",6,0
1635,41,13,2,"[[1, 0, 0, 1, 0, 2, 0], [2, 0, 0, 2, 0, 1, 1], [1, 0, 0, 1, 0, 2, 2], [2, 0, 0, 2, 0, 1, 1], [1, 0, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",6,0
1636,41,14,1,"[[1, 0, 0, 1, 0, 2, 2], [2, 0, 0, 2, 0, 1, 1], [1, 0, 0, 1, 0, 2, 2], [2, 0, 0, 2, 0, 1, 1], [1, 0, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",1,0
1637,41,14,2,"[[1, 0, 0, 1, 0, 2, 2], [2, 0, 0, 2, 0, 1, 1], [1, 0, 0, 1, 0, 2, 2], [2, 0, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",1,0
1638,41,15,1,"[[1, 0, 0, 1, 0, 2, 2], [2, 0, 0, 2, 0, 1, 1], [1, 0, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",1,0
1639,41,15,2,"[[1, 0, 0, 1, 0, 2, 2], [2, 0, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",1,0
1640,41,16,1,"[[1, 0, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",1,0
1641,41,16,2,"[[1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 1, 2, 0, 1, 1]]",4,0
1642,41,17,1,"[[1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",4,0
1643,41,17,2,"[[1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",4,0
1644,41,18,1,"[[1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",4,0
1645,41,18,2,"[[1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 0, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",4,0
1646,41,19,1,"[[1, 1, 0, 1, 0, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",4,0
1647,41,19,2,"[[1, 1, 0, 1, 1, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",2,0
1648,41,20,1,"[[1, 1, 0, 1, 1, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",2,0
1649,41,20,2,"[[1, 1, 0, 1, 1, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 0, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1], [1, 1, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",2,0
1650,41,21,1,"[[1, 1, 0, 1, 1, 2, 2], [2, 2, 0, 2, 2, 1, 1], [1, 1, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1], [1, 1, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",2,0
1651,41,21,2,"[[1, 1, 0, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1], [1, 1, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1], [1, 1, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1]]",2,0
1652,42,1,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",4,1
1653,42,1,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0]]",6,1
1654,42,2,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 2]]",2,1
1655,42,2,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 2]]",4,1
1656,42,3,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0], [0, 0, 1, 0, 1, 0, 2]]",0,1
1657,42,3,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0], [1, 0, 1, 0, 1, 0, 2]]",2,1
1658,42,4,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 2, 0, 0], [1, 0, 1, 0, 1, 0, 2]]",6,1
1659,42,4,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",0,1
1660,42,5,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",4,1
1661,42,5,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",4,1
1662,42,6,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",2,1
1663,42,6,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0], [0, 0, 1, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",2,1
1664,42,7,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 2, 0, 0], [0, 0, 1, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",0,1
1665,42,7,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 2, 0, 0], [1, 0, 1, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",0,1
1666,42,8,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 0, 2, 0, 0], [1, 0, 1, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",2,1
1667,42,8,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [2, 0, 2, 0, 2, 0, 0], [1, 0, 1, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",2,1
1668,42,9,1,"[[0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [2, 0, 2, 0, 2, 0, 0], [1, 0, 1, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",0,1
1669,42,9,2,"[[0, 0, 2, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0], [2, 0, 2, 0, 2, 0, 0], [1, 0, 1, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",6,1
1670,42,10,1,"[[0, 0, 2, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0], [2, 0, 2, 0, 2, 0, 0], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",6,1
1671,42,10,2,"[[0, 0, 2, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",0,1
1672,42,11,1,"[[2, 0, 2, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",4,1
1673,42,11,2,"[[2, 0, 2, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",6,1
1674,42,12,1,"[[2, 0, 2, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",6,1
1675,42,12,2,"[[2, 0, 2, 0, 0, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",4,1
1676,42,13,1,"[[2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2]]",5,1
1677,42,13,2,"[[2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 1, 2]]",5,1
1678,42,14,1,"[[2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2]]",5,1
1679,42,14,2,"[[2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2]]",5,1
1680,42,15,1,"[[2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 0, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2]]",5,1
1681,42,15,2,"[[2, 0, 2, 0, 2, 0, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2]]",5,1
1682,42,16,1,"[[2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2]]",1,1
1683,42,16,2,"[[2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2]]",1,1
1684,42,17,1,"[[2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2]]",1,1
1685,42,17,2,"[[2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 0, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2], [2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2]]",1,1
1686,42,18,1,"[[2, 0, 2, 0, 2, 2, 1], [1, 0, 1, 0, 1, 1, 2], [2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2], [2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2]]",1,1
1687,42,18,2,"[[2, 0, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2], [2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2], [2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2]]",1,1
1688,42,19,1,"[[2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2], [2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2], [2, 2, 2, 0, 2, 2, 1], [1, 1, 1, 0, 1, 1, 2]]",3,1
1689,43,1,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",5,1
1690,43,1,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]",0,1
1691,43,2,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0]]",0,1
1692,43,2,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0]]",2,1
1693,43,3,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [2, 0, 2, 0, 0, 1, 0]]",2,1
1694,43,3,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0], [2, 0, 2, 0, 0, 1, 0]]",6,1
1695,43,4,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0], [2, 0, 2, 0, 0, 1, 2]]",6,1
1696,43,4,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 1], [2, 0, 2, 0, 0, 1, 2]]",4,1
1697,43,5,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",4,1
1698,43,5,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",6,1
1699,43,6,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",6,1
1700,43,6,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",4,1
1701,43,7,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",4,1
1702,43,7,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",2,1
1703,43,8,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 1], [0, 0, 2, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",2,1
1704,43,8,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 1], [0, 0, 2, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",4,1
1705,43,9,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0], [0, 0, 1, 0, 1, 0, 1], [0, 0, 2, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",0,1
1706,43,9,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0], [0, 0, 1, 0, 1, 0, 1], [1, 0, 2, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",6,1
1707,43,10,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 2], [0, 0, 1, 0, 1, 0, 1], [1, 0, 2, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",6,1
1708,43,10,2,"[[0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 2, 0, 2], [0, 0, 1, 0, 1, 0, 1], [1, 0, 2, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",0,1
1709,43,11,1,"[[0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 2, 0, 2], [2, 0, 1, 0, 1, 0, 1], [1, 0, 2, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",0,1
1710,43,11,2,"[[0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 2, 0, 2], [2, 0, 1, 0, 1, 0, 1], [1, 0, 2, 0, 2, 0, 2], [1, 0, 1, 0, 1, 0, 1], [2, 0, 2, 0, 2, 1, 2]]",2,1
